3.981100000000000083e+00,7.790800000000000409e+02,8.707999999999999829e+01,9.000000000000000000e+01,4.175606675412145853e+08,4.081080302213945389e+08,4.081080302213945389e+08,3.251609701852727532e+08,2.861297153539630771e+08
3.162300000000000111e+00,8.109199999999999591e+02,7.160999999999999943e+01,0.000000000000000000e+00,5.507434018438594416e+06,3.997456160365284886e+06,3.997456160365284886e+06,3.780862434130100068e+06,3.780862434130100068e+06
3.162300000000000111e+00,7.344199999999999591e+02,7.160999999999999943e+01,0.000000000000000000e+00,7.644792965549777262e+06,7.644792965549777262e+06,6.375231293432795443e+06,6.375231293432795443e+06,6.375231293432795443e+06
3.981100000000000083e+00,7.549099999999999682e+02,8.707999999999999829e+01,9.000000000000000000e+01,4.168786533044487238e+08,4.078344434752103686e+08,4.078344434752103686e+08,4.078344434752103686e+08,3.000456327093199492e+08
3.981100000000000083e+00,7.524099999999999682e+02,8.707999999999999829e+01,9.000000000000000000e+01,4.459833014167426825e+08,4.080569696641951799e+08,4.080569696641951799e+08,4.080569696641951799e+08,3.106171427407395244e+08
3.981100000000000083e+00,7.880599999999999454e+02,8.707999999999999829e+01,9.000000000000000000e+01,4.456120784064952135e+08,4.079959710266940594e+08,4.079959710266940594e+08,4.079959710266940594e+08,3.250295386298979521e+08
3.981100000000000083e+00,8.790499999999999545e+02,8.707999999999999829e+01,9.000000000000000000e+01,4.694888655307626128e+08,4.315520442408292890e+08,4.315520442408292890e+08,4.315520442408292890e+08,3.411367204542799592e+08
3.162300000000000111e+00,7.157799999999999727e+02,7.160999999999999943e+01,0.000000000000000000e+00,5.442891244174522348e+06,4.276293122354948893e+06,4.276293122354948893e+06,4.276293122354948893e+06,4.276293122354948893e+06
3.981100000000000083e+00,7.559299999999999500e+02,8.707999999999999829e+01,9.000000000000000000e+01,5.116292377253317237e+08,4.078945690021737814e+08,4.078945690021737814e+08,4.078945690021737814e+08,3.003364105718376040e+08
